"","Country","Region","district","Product","date","Open","High","Low","Close","Currency"
"","Somalia","Awdal","Borama","maize","2019-09-01","6014.86","6394.1","5635.62","6250","SOS"
"","Somalia","Awdal","Borama","maize","2019-10-01","6353.56","6902.24","5804.88","6000","SOS"
"","Somalia","Awdal","Borama","maize","2019-11-01","5927.57","6521.3","5333.84","6000","SOS"
"","Somalia","Awdal","Borama","maize","2019-12-01","6042.16","6701.65","5382.67","6000","SOS"
"","Somalia","Awdal","Borama","maize","2020-01-01","6001.57","6703.56","5299.58","6000","SOS"
"","Somalia","Awdal","Borama","maize","2020-02-01","6019.76","6751.07","5288.45","6000","SOS"
"","Somalia","Awdal","Borama","maize","2020-03-01","6010.42","6761.87","5258.97","5500","SOS"
"","Somalia","Awdal","Borama","maize","2020-04-01","5408.09","6065.5","4750.69","4653.25","SOS"
"","Somalia","Awdal","Borama","maize","2020-05-01","4530.71","4999.71","4061.71","5226","SOS"
"","Somalia","Awdal","Borama","maize","2020-06-01","5440.09","5856.5","5023.69","5459.58","SOS"
"","Somalia","Awdal","Borama","maize","2020-07-01","5452.21","5991.3","4913.11","5419.85","SOS"
"","Somalia","Awdal","Borama","maize","2020-08-01","5430.29","6020.65","4839.94","5437.27","SOS"
"","Somalia","Awdal","Borama","maize","2020-09-01","5454.47","6081.15","4827.78","4999.65","SOS"
"","Somalia","Awdal","Borama","maize","2020-10-01","4916.82","5472.25","4361.38","5096.05","SOS"
"","Somalia","Awdal","Borama","maize","2020-11-01","5165.01","5752.5","4577.51","5714.26","SOS"
"","Somalia","Awdal","Borama","maize","2020-12-01","5863.93","6464.69","5263.16","5756.71","SOS"
"","Somalia","Awdal","Borama","maize","2021-01-01","5730.16","6376.68","5083.65","5716.09","SOS"
"","Somalia","Awdal","Borama","maize","2021-02-01","5734.11","6402.49","5065.73","5728.19","SOS"
"","Somalia","Awdal","Borama","maize","2021-03-01","5742.33","6428.78","5055.88","5831.48","SOS"
"","Somalia","Awdal","Borama","maize","2021-04-01","5868.7","6576.76","5160.64","5903.98","SOS"
"","Somalia","Awdal","Borama","maize","2021-05-01","5925.71","6649.65","5201.77","6151.86","SOS"
"","Somalia","Awdal","Borama","maize","2021-06-01","6222.39","6970.95","5473.82","6271.47","SOS"
"","Somalia","Awdal","Borama","maize","2021-07-01","6293.2","7061.15","5525.25","6249.43","SOS"
"","Somalia","Awdal","Borama","maize","2021-08-01","6256.05","7023.11","5488.98","6257.34","SOS"
"","Somalia","Awdal","Borama","maize","2021-09-01","6276.28","7044.39","5508.16","6198.71","SOS"
"","Somalia","Awdal","Borama","maize","2021-10-01","6197.88","6956.22","5439.54","6029.96","SOS"
"","Somalia","Awdal","Borama","maize","2021-11-01","6011.23","6741.65","5280.8","5635.24","SOS"
"","Somalia","Awdal","Borama","maize","2021-12-01","5574.11","6229.81","4918.42","6396.07","SOS"
"","Somalia","Awdal","Borama","maize","2022-01-01","6639.97","7209.28","6070.67","5944.22","SOS"
"","Somalia","Awdal","Borama","maize","2022-02-01","5784.3","6268.09","5300.51","5997","SOS"
"","Somalia","Awdal","Borama","maize","2022-03-01","6086.1","6637.02","5535.18","5487.38","SOS"
"","Somalia","Awdal","Borama","maize","2022-04-01","5367.65","5831.21","4904.1","5534.04","SOS"
"","Somalia","Awdal","Borama","maize","2022-05-01","5605.65","6121.83","5089.47","5736.36","SOS"
"","Somalia","Awdal","Borama","maize","2022-06-01","5775.81","6343.36","5208.26","5950.53","SOS"
"","Somalia","Awdal","Borama","maize","2022-07-01","6005.52","6612.77","5398.26","5842.45","SOS"
"","Somalia","Awdal","Borama","maize","2022-08-01","5816.75","6426.45","5207.05","5535.45","SOS"
"","Somalia","Awdal","Borama","milk","2017-01-01","17732.66","18623.52","16841.79","17155.05","SOS"
"","Somalia","Awdal","Borama","milk","2017-02-01","16948.22","17789","16107.43","19169.61","SOS"
"","Somalia","Awdal","Borama","milk","2017-03-01","19812.73","20663.73","18961.73","19675.31","SOS"
"","Somalia","Awdal","Borama","milk","2017-04-01","19922.52","20287.02","19558.02","20342.7","SOS"
"","Somalia","Awdal","Borama","milk","2017-05-01","20621.33","21093.63","20149.02","21413.36","SOS"
"","Somalia","Awdal","Borama","milk","2017-06-01","21812.19","22432.18","21192.2","20886.53","SOS"
"","Somalia","Awdal","Borama","milk","2017-07-01","20817.62","21466.33","20168.91","21316.38","SOS"
"","Somalia","Awdal","Borama","milk","2017-08-01","21482.01","22286.66","20677.36","19587.38","SOS"
"","Somalia","Awdal","Borama","milk","2017-09-01","19195.37","19513.35","18877.39","19847.16","SOS"
"","Somalia","Awdal","Borama","milk","2017-10-01","19902.53","20337.17","19467.88","19481.64","SOS"
"","Somalia","Awdal","Borama","milk","2017-11-01","19388.61","20044.58","18732.65","22100.72","SOS"
"","Somalia","Awdal","Borama","milk","2017-12-01","22981.34","24309.95","21652.74","21704.47","SOS"
"","Somalia","Awdal","Borama","milk","2018-01-01","21719.7","22781.62","20657.78","15936.78","SOS"
"","Somalia","Awdal","Borama","milk","2018-02-01","15259.37","16721.23","13797.5","15711.9","SOS"
"","Somalia","Awdal","Borama","milk","2018-03-01","15565.01","16680.26","14449.76","15980.38","SOS"
"","Somalia","Awdal","Borama","milk","2018-04-01","16046.74","16900.32","15193.16","18530","SOS"
"","Somalia","Awdal","Borama","milk","2018-05-01","19404.43","21037.86","17771","21079.62","SOS"
"","Somalia","Awdal","Borama","milk","2018-06-01","22059.39","23773.83","20344.95","23629.24","SOS"
"","Somalia","Awdal","Borama","milk","2018-07-01","24647.07","26345.18","22948.95","26178.86","SOS"
"","Somalia","Awdal","Borama","milk","2018-08-01","27199.12","28809.55","25588.7","25760.53","SOS"
"","Somalia","Awdal","Borama","milk","2018-09-01","25825.45","27100.84","24550.07","24664.88","SOS"
"","Somalia","Awdal","Borama","milk","2018-10-01","24445.2","25295.08","23595.32","23991.84","SOS"
"","Somalia","Awdal","Borama","milk","2018-11-01","23804.31","24164.9","23443.71","22509.19","SOS"
"","Somalia","Awdal","Borama","milk","2018-12-01","22134.38","22669.37","21599.39","15759.06","SOS"
"","Somalia","Awdal","Borama","milk","2019-01-01","15028.13","16085.55","13970.71","16164.51","SOS"
"","Somalia","Awdal","Borama","milk","2019-02-01","16196.56","17097.35","15295.76","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-03-01","9542.4","10474.25","8610.56","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-04-01","9951.52","10670.27","9232.77","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-05-01","9990.27","10468.89","9511.65","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-06-01","10005.61","10172.57","9838.66","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-07-01","10008.71","10354.74","9662.68","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-08-01","10014.45","10495.23","9533.66","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-09-01","10013.45","10575.85","9451.04","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-10-01","10012.97","10630.81","9395.12","10000","SOS"
"","Somalia","Awdal","Borama","milk","2019-11-01","10011.66","10668.85","9354.46","13128.39","SOS"
"","Somalia","Awdal","Borama","milk","2019-12-01","13803.32","14572.7","13033.93","16256.79","SOS"
"","Somalia","Awdal","Borama","milk","2020-01-01","17182.55","18283.56","16081.55","19385.18","SOS"
"","Somalia","Awdal","Borama","milk","2020-02-01","20537.62","21936.57","19138.68","22513.57","SOS"
"","Somalia","Awdal","Borama","milk","2020-03-01","23784.42","25346.54","22222.3","22476.34","SOS"
"","Somalia","Awdal","Borama","milk","2020-04-01","22687.68","23847.46","21527.89","21101.21","SOS"
"","Somalia","Awdal","Borama","milk","2020-05-01","20839.49","21694.56","19984.43","21516.54","SOS"
"","Somalia","Awdal","Borama","milk","2020-06-01","21643","21949.71","21336.3","21725.63","SOS"
"","Somalia","Awdal","Borama","milk","2020-07-01","21819.53","22740.91","20898.15","21926.69","SOS"
"","Somalia","Awdal","Borama","milk","2020-08-01","22029.45","23222.53","20836.37","22171.81","SOS"
"","Somalia","Awdal","Borama","milk","2020-09-01","22289.09","23660.49","20917.69","21524.52","SOS"
"","Somalia","Awdal","Borama","milk","2020-10-01","21386.75","22775.9","19997.59","21409.17","SOS"
"","Somalia","Awdal","Borama","milk","2020-11-01","21383.61","22862.71","19904.5","21723.64","SOS"
"","Somalia","Awdal","Borama","milk","2020-12-01","21844.12","23402.12","20286.11","21327.16","SOS"
"","Somalia","Awdal","Borama","milk","2021-01-01","21247.32","22804.31","19690.34","21794.18","SOS"
"","Somalia","Awdal","Borama","milk","2021-02-01","21963.62","23571.18","20356.06","21358.44","SOS"
"","Somalia","Awdal","Borama","milk","2021-03-01","21272.25","22853.79","19690.71","21827.15","SOS"
"","Somalia","Awdal","Borama","milk","2021-04-01","21997.42","23620.25","20374.58","22646.25","SOS"
"","Somalia","Awdal","Borama","milk","2021-05-01","22941.38","24618.38","21264.37","22531.21","SOS"
"","Somalia","Awdal","Borama","milk","2021-06-01","22556.17","24240.05","20872.29","22538.31","SOS"
"","Somalia","Awdal","Borama","milk","2021-07-01","22581.91","24286.22","20877.6","22895.79","SOS"
"","Somalia","Awdal","Borama","milk","2021-08-01","23042.5","24775.58","21309.41","22896.17","SOS"
"","Somalia","Awdal","Borama","milk","2021-09-01","22938.15","24675.05","21201.24","22489.53","SOS"
"","Somalia","Awdal","Borama","milk","2021-10-01","22406.79","24097.2","20716.37","21770.76","SOS"
"","Somalia","Awdal","Borama","milk","2021-11-01","21593.98","23199","19988.96","21198.29","SOS"
"","Somalia","Awdal","Borama","milk","2021-12-01","21038.91","22594.65","19483.17","21203.17","SOS"
"","Somalia","Awdal","Borama","milk","2022-01-01","21206.87","22763.51","19650.23","21293.15","SOS"
"","Somalia","Awdal","Borama","milk","2022-02-01","21343.51","22903.78","19783.24","21122.34","SOS"
"","Somalia","Awdal","Borama","milk","2022-03-01","21097.63","22635.02","19560.24","20771.28","SOS"
"","Somalia","Awdal","Borama","milk","2022-04-01","20693.35","22188.48","19198.22","21724.03","SOS"
"","Somalia","Awdal","Borama","milk","2022-05-01","22040.86","23491.51","20590.21","21551.75","SOS"
"","Somalia","Awdal","Borama","milk","2022-06-01","21553.76","22995.33","20112.19","21733.28","SOS"
"","Somalia","Awdal","Borama","milk","2022-07-01","21830.17","23297.22","20363.11","21671.61","SOS"
"","Somalia","Awdal","Borama","milk","2022-08-01","21684.85","23151.66","20218.03","21529.82","SOS"
"","Somalia","Awdal","Borama","oil","2017-01-01","33746.39","34779.42","32713.35","31557","SOS"
"","Somalia","Awdal","Borama","oil","2017-02-01","31164.74","31348.41","30981.08","32099.92","SOS"
"","Somalia","Awdal","Borama","oil","2017-03-01","32195.06","32709.67","31680.45","32190.38","SOS"
"","Somalia","Awdal","Borama","oil","2017-04-01","32399.09","33236.77","31561.41","32971.35","SOS"
"","Somalia","Awdal","Borama","oil","2017-05-01","33397.61","34372.8","32422.41","32720.48","SOS"
"","Somalia","Awdal","Borama","oil","2017-06-01","32773.28","33802.99","31743.56","32912.58","SOS"
"","Somalia","Awdal","Borama","oil","2017-07-01","33022.94","34157.84","31888.03","32190.39","SOS"
"","Somalia","Awdal","Borama","oil","2017-08-01","32015.57","33111.62","30919.52","33004.02","SOS"
"","Somalia","Awdal","Borama","oil","2017-09-01","33325.84","34401.88","32249.8","32439.97","SOS"
"","Somalia","Awdal","Borama","oil","2017-10-01","32392.53","33448.79","31336.27","31779.04","SOS"
"","Somalia","Awdal","Borama","oil","2017-11-01","31530.62","32610.57","30450.68","30735.12","SOS"
"","Somalia","Awdal","Borama","oil","2017-12-01","30350.5","31389.16","29311.84","30789.14","SOS"
"","Somalia","Awdal","Borama","oil","2018-01-01","30777.55","31865.56","29689.53","12130","SOS"
"","Somalia","Awdal","Borama","oil","2018-02-01","11601.55","12244.43","10958.66","12000","SOS"
"","Somalia","Awdal","Borama","oil","2018-03-01","11815.59","12305.04","11326.15","11600","SOS"
"","Somalia","Awdal","Borama","oil","2018-04-01","11483.4","11806.49","11160.31","16265.69","SOS"
"","Somalia","Awdal","Borama","oil","2018-05-01","17055.35","18225.87","15884.84","20931.39","SOS"
"","Somalia","Awdal","Borama","oil","2018-06-01","22446.28","23884.16","21008.4","25597.08","SOS"
"","Somalia","Awdal","Borama","oil","2018-07-01","27366.92","28912.38","25821.47","30262.77","SOS"
"","Somalia","Awdal","Borama","oil","2018-08-01","32335.05","34006.56","30663.54","29124.66","SOS"
"","Somalia","Awdal","Borama","oil","2018-09-01","29032.3","31043.13","27021.47","28541.12","SOS"
"","Somalia","Awdal","Borama","oil","2018-10-01","28184.27","29713.48","26655.07","28341.18","SOS"
"","Somalia","Awdal","Borama","oil","2018-11-01","28252.19","29358.92","27145.46","28428.82","SOS"
"","Somalia","Awdal","Borama","oil","2018-12-01","28512.86","29185.17","27840.56","11500","SOS"
"","Somalia","Awdal","Borama","oil","2019-01-01","10997.67","11746.08","10249.26","11500","SOS"
"","Somalia","Awdal","Borama","oil","2019-02-01","11376.52","11979.89","10773.15","11500","SOS"
"","Somalia","Awdal","Borama","oil","2019-03-01","11538.47","11955","11121.93","11500","SOS"
"","Somalia","Awdal","Borama","oil","2019-04-01","11535.17","11727.57","11342.78","16103.04","SOS"
"","Somalia","Awdal","Borama","oil","2019-05-01","16969.57","17945.06","15994.09","16420.21","SOS"
"","Somalia","Awdal","Borama","oil","2019-06-01","16854.34","17601.18","16107.51","17015.21","SOS"
"","Somalia","Awdal","Borama","oil","2019-07-01","17324.42","17785.56","16863.28","16600.64","SOS"
"","Somalia","Awdal","Borama","oil","2019-08-01","16522.59","16796.05","16249.12","16656.68","SOS"
"","Somalia","Awdal","Borama","oil","2019-09-01","16655.08","17055.15","16255","17521.16","SOS"
"","Somalia","Awdal","Borama","oil","2019-10-01","17954.53","18334.23","17574.82","17020.12","SOS"
"","Somalia","Awdal","Borama","oil","2019-11-01","16958.19","17300.53","16615.85","20595.42","SOS"
"","Somalia","Awdal","Borama","oil","2019-12-01","21591.2","22815.96","20366.45","24170.73","SOS"
"","Somalia","Awdal","Borama","oil","2020-01-01","25924.93","27295.64","24554.21","27746.03","SOS"
"","Somalia","Awdal","Borama","oil","2020-02-01","29678.85","30980.39","28377.31","31321.34","SOS"
"","Somalia","Awdal","Borama","oil","2020-03-01","33482.75","34749.29","32216.21","31946.89","SOS"
"","Somalia","Awdal","Borama","oil","2020-04-01","32684.45","33658.91","31710","31843.44","SOS"
"","Somalia","Awdal","Borama","oil","2020-05-01","31836.33","32062.57","31610.09","32860.54","SOS"
"","Somalia","Awdal","Borama","oil","2020-06-01","33317.48","34161.76","32473.21","32974.47","SOS"
"","Somalia","Awdal","Borama","oil","2020-07-01","33231.92","34454.43","32009.41","32548.99","SOS"
"","Somalia","Awdal","Borama","oil","2020-08-01","32437.95","33822.87","31053.03","32167.51","SOS"
"","Somalia","Awdal","Borama","oil","2020-09-01","32033.89","33556.99","30510.79","31746.44","SOS"
"","Somalia","Awdal","Borama","oil","2020-10-01","31615.4","33221.28","30009.52","31225.67","SOS"
"","Somalia","Awdal","Borama","oil","2020-11-01","31057.75","32702.72","29412.77","33352.98","SOS"
"","Somalia","Awdal","Borama","oil","2020-12-01","34284.03","35573.03","32995.04","34280.28","SOS"
"","Somalia","Awdal","Borama","oil","2021-01-01","35090.95","36668.79","33513.1","32126.48","SOS"
"","Somalia","Awdal","Borama","oil","2021-02-01","31519.74","32205.86","30833.63","32763.72","SOS"
"","Somalia","Awdal","Borama","oil","2021-03-01","32836.37","33857.47","31815.27","32709.67","SOS"
"","Somalia","Awdal","Borama","oil","2021-04-01","32861.13","34202.99","31519.27","33250.85","SOS"
"","Somalia","Awdal","Borama","oil","2021-05-01","33549.05","35079.54","32018.56","33866.76","SOS"
"","Somalia","Awdal","Borama","oil","2021-06-01","34298.26","35969.74","32626.78","33993.96","SOS"
"","Somalia","Awdal","Borama","oil","2021-07-01","34202.01","35956.24","32447.78","33580.98","SOS"
"","Somalia","Awdal","Borama","oil","2021-08-01","33483.53","35245.7","31721.36","33589.15","SOS"
"","Somalia","Awdal","Borama","oil","2021-09-01","33607.38","35418.15","31796.62","34073.79","SOS"
"","Somalia","Awdal","Borama","oil","2021-10-01","34376.62","36229.05","32524.19","33699.28","SOS"
"","Somalia","Awdal","Borama","oil","2021-11-01","33677.09","35500.62","31853.57","34324.43","SOS"
"","Somalia","Awdal","Borama","oil","2021-12-01","34612.51","36463.34","32761.69","36670.79","SOS"
"","Somalia","Awdal","Borama","oil","2022-01-01","37906.36","39544.09","36268.63","34011.55","SOS"
"","Somalia","Awdal","Borama","oil","2022-02-01","33418.51","34348.19","32488.83","34335.89","SOS"
"","Somalia","Awdal","Borama","oil","2022-03-01","34250.54","34807.06","33694.01","33908.45","SOS"
"","Somalia","Awdal","Borama","oil","2022-04-01","33863.98","34953.74","32774.23","34097.2","SOS"
"","Somalia","Awdal","Borama","oil","2022-05-01","34201.3","35544.32","32858.29","34690.54","SOS"
"","Somalia","Awdal","Borama","oil","2022-06-01","35073.33","36572.18","33574.47","34798.64","SOS"
"","Somalia","Awdal","Borama","oil","2022-07-01","35007.82","36614.6","33401.05","34832.8","SOS"
"","Somalia","Awdal","Borama","oil","2022-08-01","34930.68","36612.4","33248.95","35554.64","SOS"
"","Somalia","Awdal","Borama","rice","2017-01-01","4553.72","4827.58","4279.86","4191.84","SOS"
"","Somalia","Awdal","Borama","rice","2017-02-01","4189","4372.3","4005.69","5008.58","SOS"
"","Somalia","Awdal","Borama","rice","2017-03-01","5052.06","5418.38","4685.75","5065.54","SOS"
"","Somalia","Awdal","Borama","rice","2017-04-01","5050.97","5303.67","4798.27","5069.76","SOS"
"","Somalia","Awdal","Borama","rice","2017-05-01","5091.82","5230.75","4952.89","5495.98","SOS"
"","Somalia","Awdal","Borama","rice","2017-06-01","5509.6","5709.97","5309.23","5359.42","SOS"
"","Somalia","Awdal","Borama","rice","2017-07-01","5359.13","5421.65","5296.62","5357.04","SOS"
"","Somalia","Awdal","Borama","rice","2017-08-01","5370.17","5529.82","5210.53","4911.58","SOS"
"","Somalia","Awdal","Borama","rice","2017-09-01","4901.52","4998.57","4804.47","5012.79","SOS"
"","Somalia","Awdal","Borama","rice","2017-10-01","5035.3","5164.77","4905.83","4994.4","SOS"
"","Somalia","Awdal","Borama","rice","2017-11-01","4991.19","5184.83","4797.54","5673","SOS"
"","Somalia","Awdal","Borama","rice","2017-12-01","5715.81","6026.51","5405.12","5537.96","SOS"
"","Somalia","Awdal","Borama","rice","2018-01-01","5519.44","5707.62","5331.25","5600","SOS"
"","Somalia","Awdal","Borama","rice","2018-02-01","5628.09","5711.77","5544.42","5800","SOS"
"","Somalia","Awdal","Borama","rice","2018-03-01","5802.15","5982.94","5621.37","6000","SOS"
"","Somalia","Awdal","Borama","rice","2018-04-01","6020.28","6249.98","5790.58","6150","SOS"
"","Somalia","Awdal","Borama","rice","2018-05-01","6156.62","6434.15","5879.09","6280","SOS"
"","Somalia","Awdal","Borama","rice","2018-06-01","6295.42","6607.96","5982.88","6100","SOS"
"","Somalia","Awdal","Borama","rice","2018-07-01","6098.96","6413.12","5784.81","6300","SOS"
"","Somalia","Awdal","Borama","rice","2018-08-01","6323.16","6654.46","5991.86","6900","SOS"
"","Somalia","Awdal","Borama","rice","2018-09-01","6922.82","7124.48","6721.16","7400","SOS"
"","Somalia","Awdal","Borama","rice","2018-10-01","7420.45","7595.65","7245.25","7100","SOS"
"","Somalia","Awdal","Borama","rice","2018-11-01","7094.45","7332","6856.9","6200","SOS"
"","Somalia","Awdal","Borama","rice","2018-12-01","6191.13","6492.95","5889.31","6600","SOS"
"","Somalia","Awdal","Borama","rice","2019-01-01","6636.96","6897.55","6376.38","6800","SOS"
"","Somalia","Awdal","Borama","rice","2019-02-01","6798.65","6851.18","6746.11","7300","SOS"
"","Somalia","Awdal","Borama","rice","2019-03-01","7337.25","7479.32","7195.18","7000","SOS"
"","Somalia","Awdal","Borama","rice","2019-04-01","6983.64","7114.95","6852.33","7100","SOS"
"","Somalia","Awdal","Borama","rice","2019-05-01","7131.67","7394.7","6868.64","7250","SOS"
"","Somalia","Awdal","Borama","rice","2019-06-01","7251.69","7583.34","6920.03","6770","SOS"
"","Somalia","Awdal","Borama","rice","2019-07-01","6769.96","7030.97","6508.95","6666","SOS"
"","Somalia","Awdal","Borama","rice","2019-08-01","6678.71","6995.84","6361.58","6250","SOS"
"","Somalia","Awdal","Borama","rice","2019-09-01","6243.91","6503.32","5984.51","6500","SOS"
"","Somalia","Awdal","Borama","rice","2019-10-01","6528.95","6823.54","6234.36","6700","SOS"
"","Somalia","Awdal","Borama","rice","2019-11-01","6703.82","7041.92","6365.72","6500","SOS"
"","Somalia","Awdal","Borama","rice","2019-12-01","6506.68","6851.96","6161.4","6500","SOS"
"","Somalia","Awdal","Borama","rice","2020-01-01","6511.27","6883.21","6139.33","6500","SOS"
"","Somalia","Awdal","Borama","rice","2020-02-01","6508.54","6898.01","6119.06","5700","SOS"
"","Somalia","Awdal","Borama","rice","2020-03-01","5684.72","5803.37","5566.08","6250","SOS"
"","Somalia","Awdal","Borama","rice","2020-04-01","6297.03","6546.68","6047.38","5238.76","SOS"
"","Somalia","Awdal","Borama","rice","2020-05-01","5196.35","5654.41","4738.28","5514.07","SOS"
"","Somalia","Awdal","Borama","rice","2020-06-01","5566.81","5954.17","5179.45","5568.15","SOS"
"","Somalia","Awdal","Borama","rice","2020-07-01","5548.6","5812.92","5284.29","5521.57","SOS"
"","Somalia","Awdal","Borama","rice","2020-08-01","5546.14","5661.78","5430.49","5538.57","SOS"
"","Somalia","Awdal","Borama","rice","2020-09-01","5536.45","5700.36","5372.54","5419.62","SOS"
"","Somalia","Awdal","Borama","rice","2020-10-01","5430.14","5655.83","5204.46","5495.63","SOS"
"","Somalia","Awdal","Borama","rice","2020-11-01","5504.65","5778.2","5231.1","5811.59","SOS"
"","Somalia","Awdal","Borama","rice","2020-12-01","5831","6105.29","5556.7","5821.35","SOS"
"","Somalia","Awdal","Borama","rice","2021-01-01","5823.08","6140.08","5506.07","5819.98","SOS"
"","Somalia","Awdal","Borama","rice","2021-02-01","5832.95","6176.48","5489.42","5771.45","SOS"
"","Somalia","Awdal","Borama","rice","2021-03-01","5775.38","6132.59","5418.18","5835.58","SOS"
"","Somalia","Awdal","Borama","rice","2021-04-01","5849.41","6222.51","5476.31","5839.15","SOS"
"","Somalia","Awdal","Borama","rice","2021-05-01","5844.39","6227.49","5461.29","5999.72","SOS"
"","Somalia","Awdal","Borama","rice","2021-06-01","6016.48","6408.26","5624.69","6044.09","SOS"
"","Somalia","Awdal","Borama","rice","2021-07-01","6049.25","6451.35","5647.15","6058.61","SOS"
"","Somalia","Awdal","Borama","rice","2021-08-01","6070.45","6478.28","5662.62","6042.31","SOS"
"","Somalia","Awdal","Borama","rice","2021-09-01","6048.69","6457.93","5639.45","6088.36","SOS"
"","Somalia","Awdal","Borama","rice","2021-10-01","6100.55","6513.79","5687.3","6042.63","SOS"
"","Somalia","Awdal","Borama","rice","2021-11-01","6047.82","6457.29","5638.35","5976.15","SOS"
"","Somalia","Awdal","Borama","rice","2021-12-01","5985.05","6388.16","5581.94","6185.19","SOS"
"","Somalia","Awdal","Borama","rice","2022-01-01","6201.66","6604.01","5799.3","6145.68","SOS"
"","Somalia","Awdal","Borama","rice","2022-02-01","6148.53","6550.58","5746.48","6235.08","SOS"
"","Somalia","Awdal","Borama","rice","2022-03-01","6251.48","6657.99","5844.97","6078.55","SOS"
"","Somalia","Awdal","Borama","rice","2022-04-01","6077.57","6464.41","5690.73","6097.05","SOS"
"","Somalia","Awdal","Borama","rice","2022-05-01","6113.17","6503.55","5722.8","6186.78","SOS"
"","Somalia","Awdal","Borama","rice","2022-06-01","6194.23","6588.86","5799.59","6307.93","SOS"
"","Somalia","Awdal","Borama","rice","2022-07-01","6322.55","6720.15","5924.96","6262.12","SOS"
"","Somalia","Awdal","Borama","rice","2022-08-01","6266.25","6659.99","5872.51","6124.81","SOS"
"","Somalia","Bakool","Xudur","maize","2017-01-01","14981.25","17690.97","12271.52","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2017-02-01","14952.82","17644.75","12260.89","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2017-03-01","15100.32","17803.78","12396.87","17250","SOS"
"","Somalia","Bakool","Xudur","maize","2017-04-01","18490.55","21319.58","15661.51","16875","SOS"
"","Somalia","Bakool","Xudur","maize","2017-05-01","16793.75","19525.48","14062.02","18000","SOS"
"","Somalia","Bakool","Xudur","maize","2017-06-01","18655.67","21583.5","15727.83","19500","SOS"
"","Somalia","Bakool","Xudur","maize","2017-07-01","20342.6","23558.61","17126.59","18200","SOS"
"","Somalia","Bakool","Xudur","maize","2017-08-01","17837.43","20704.4","14970.46","14250","SOS"
"","Somalia","Bakool","Xudur","maize","2017-09-01","13136.4","14922.4","11350.4","14180.35","SOS"
"","Somalia","Bakool","Xudur","maize","2017-10-01","14184.16","16115.83","12252.5","14576.47","SOS"
"","Somalia","Bakool","Xudur","maize","2017-11-01","14852.12","16983.38","12720.85","14274.78","SOS"
"","Somalia","Bakool","Xudur","maize","2017-12-01","14210.37","16371.11","12049.62","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-01-01","15442.49","17741.08","13143.89","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-02-01","15082.9","17427.57","12738.24","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-03-01","15054.42","17436.49","12672.36","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-04-01","15086.47","17491.03","12681.9","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-05-01","15056.23","17471.78","12640.68","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-06-01","15075.07","17494.71","12655.42","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-07-01","15071.1","17488.78","12653.42","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-08-01","15069.4","17480.75","12658.05","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-09-01","15079.05","17480.8","12677.3","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-10-01","15052.33","17441.19","12663.48","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-11-01","15100.4","17475.3","12725.5","15000","SOS"
"","Somalia","Bakool","Xudur","maize","2018-12-01","15054.02","17412.08","12695.97","19400","SOS"
"","Somalia","Bakool","Xudur","maize","2019-01-01","21963.41","22666.73","21260.09","18100","SOS"
"","Somalia","Bakool","Xudur","maize","2019-02-01","17746.79","18645.45","16848.12","20000","SOS"
"","Somalia","Bakool","Xudur","maize","2019-03-01","21043.33","21664.8","20421.87","18750","SOS"
"","Somalia","Bakool","Xudur","maize","2019-04-01","18403.66","19518.64","17288.67","17800","SOS"
"","Somalia","Bakool","Xudur","maize","2019-05-01","17542.04","19183.5","15900.58","17400","SOS"
"","Somalia","Bakool","Xudur","maize","2019-06-01","17305.72","19223.38","15388.05","19400","SOS"
"","Somalia","Bakool","Xudur","maize","2019-07-01","20506.71","22520.27","18493.14","18444","SOS"
"","Somalia","Bakool","Xudur","maize","2019-08-01","18192.98","20114.89","16271.08","18400","SOS"
"","Somalia","Bakool","Xudur","maize","2019-09-01","18458.76","20636.79","16280.72","18300","SOS"
"","Somalia","Bakool","Xudur","maize","2019-10-01","18340.12","20666.98","16013.27","18220","SOS"
"","Somalia","Bakool","Xudur","maize","2019-11-01","18272.77","20697.08","15848.47","18100","SOS"
"","Somalia","Bakool","Xudur","maize","2019-12-01","18133.71","20615.4","15652.02","18300","SOS"
"","Somalia","Bakool","Xudur","maize","2020-01-01","18512.77","21073.97","15951.58","18000","SOS"
